_id,geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
285,04000US35,New Mexico,2014,21.322302,0.51901734,34.59898,1.5835756,,,12.337257,2.2235951,21.818968,3.5587928,25.549141,0.90458512,17.474495,1.2889653,,,13.400276,0.53345251,26.359663,0.91395873,32.549473,2.2276313,30.339273,1.873553,22.520529,2.9346502,18.08107,0.60848922
286,04000US35,New Mexico,2015,20.437666,0.46731648,33.214767,1.4862239,,,,,31.902166,4.1957607,24.770346,0.82885909,16.437956,1.1805139,,,11.940183,0.59822726,25.737663,0.84525532,28.054794,2.5745072,26.114136,1.9890053,20.337126,1.7860996,17.626642,0.5664202
287,04000US35,New Mexico,2016,19.831974,0.4575198,31.87385,1.8088272,,,10.477575,2.5404077,16.928354,3.0568275,24.100512,0.86990577,15.814611,1.208084,,,11.888334,0.55236036,24.698826,0.81126148,26.614386,1.8372701,24.857761,1.5354525,19.377651,2.6590934,17.691238,0.62267816
288,04000US35,New Mexico,2017,19.653534,0.48401812,33.761501,1.6661038,,,,,24.599651,3.4772594,23.041737,0.80820948,16.42017,1.2207181,,,12.056347,0.55124801,24.194639,0.84033626,25.493586,2.0203087,24.816822,1.6022719,23.246687,2.4892895,17.264891,0.57522976
289,04000US36,New York,2009,14.15655,0.1402431,27.628946,3.4458096,,,15.979254,0.65200919,21.446281,0.39807755,25.243647,0.53639185,11.91263,0.20059629,,,9.1267462,0.14576127,21.6199,0.40970385,28.918341,0.79742384,27.31922,0.69102085,21.263481,1.3582767,10.361671,0.15180081
290,04000US36,New York,2010,14.944378,0.1505312,25.512241,2.8534448,,,17.618151,0.64404964,23.121828,0.36324012,25.090143,0.43825182,12.745038,0.20637335,,,9.4902706,0.13618626,22.539932,0.40679955,26.904848,0.63106048,25.793427,0.56399983,22.30423,1.2287769,10.890372,0.15741944
291,04000US36,New York,2011,15.972011,0.1351714,30.847338,2.5446997,,,18.264854,0.64658123,24.281433,0.45825061,27.122265,0.47053489,13.517462,0.19481517,,,10.125414,0.12414731,24.008823,0.36321503,29.985533,0.71932864,28.160963,0.5965147,22.251242,0.95525914,11.556329,0.14909859
292,04000US36,New York,2012,15.867634,0.11669838,27.638704,2.3349638,,,19.493483,0.67732435,23.291264,0.42390722,26.667648,0.40315872,13.454485,0.16885659,,,10.055257,0.13732885,23.693293,0.33009103,30.459288,0.60666728,28.449615,0.52136344,22.159096,1.0043806,11.471033,0.156451
293,04000US36,New York,2013,15.969737,0.13312928,28.644775,3.313103,,,18.413876,0.65589148,24.304523,0.39893404,26.010973,0.45096147,13.699733,0.1924876,,,10.228577,0.14932816,23.564568,0.36654225,29.892767,0.77999651,27.758017,0.61677474,21.332806,0.78060526,11.504979,0.14427231
294,04000US36,New York,2014,15.929137,0.15471874,21.680788,1.7965779,,,18.836887,0.4979313,23.179943,0.43095377,25.91534,0.48530981,13.637714,0.22044881,,,10.372619,0.12371486,23.105684,0.38861394,29.85121,0.69570673,28.031651,0.58583552,22.398672,1.0498714,11.532997,0.13309242
295,04000US36,New York,2015,15.401713,0.15005493,24.86689,2.149596,,,16.442915,0.58555633,22.590708,0.44979435,25.466022,0.42876339,13.058369,0.21025844,,,9.9535313,0.15554526,22.297581,0.3926563,29.277512,0.65850747,27.258114,0.56771618,21.044413,1.1429007,11.255891,0.16032481
296,04000US36,New York,2016,14.731123,0.12192823,23.34676,2.4222217,,,16.301138,0.48455611,21.082788,0.45245364,24.15691,0.3820152,12.512914,0.17546074,,,9.6402111,0.12265349,21.109358,0.31450719,26.514816,0.65621227,25.023947,0.54247946,20.676989,0.92609078,10.958656,0.13950494
297,04000US36,New York,2017,14.077471,0.14888568,27.604025,3.1874657,,,15.219246,0.47972366,21.357761,0.45084894,21.842707,0.39065942,12.224431,0.2066671,,,9.3331928,0.13083924,19.916954,0.36901549,24.559631,0.62789297,22.881052,0.51358181,17.886139,0.79600215,10.358704,0.14251016
298,04000US37,North Carolina,2009,16.251347,0.19518809,30.809195,2.6362209,,,12.414362,1.3278193,26.157669,0.54501474,35.171131,1.2467837,14.687421,0.23526344,,,10.748198,0.19247784,27.378691,0.70559782,39.535614,2.0996566,34.085976,1.5446814,24.667719,2.1272702,11.855255,0.21921922
299,04000US37,North Carolina,2010,17.492533,0.19338124,31.222443,2.4455893,,,14.12878,1.1729151,27.723629,0.58044887,33.901283,1.174795,15.970887,0.23780842,,,11.824729,0.20215127,28.214846,0.67632759,36.709126,1.812471,31.547844,1.2448571,24.266376,1.509752,13.19436,0.23610459
300,04000US37,North Carolina,2011,17.871004,0.23734003,27.032318,2.264828,,,14.005196,1.348918,28.022221,0.62558568,34.902512,1.1873622,16.261452,0.28301311,,,12.099909,0.25491709,28.647766,0.83002895,38.231689,2.0809526,34.27758,1.5542905,29.11132,2.3213177,13.630499,0.24829821
301,04000US37,North Carolina,2012,18.03488,0.19847746,34.759212,1.786027,,,13.114188,1.272786,28.399223,0.53377336,33.920868,1.1709855,16.519209,0.24453057,,,12.198845,0.19014417,28.749224,0.6615299,36.664577,2.0194802,32.591812,1.3885998,27.882689,1.7945292,13.738039,0.21711969
302,04000US37,North Carolina,2013,17.890566,0.19618294,28.904232,1.5700439,,,14.402117,1.2088495,28.049734,0.51379979,32.523544,1.056375,16.471981,0.23841108,,,12.292224,0.19729903,28.071398,0.65847659,34.240776,1.7107731,31.55942,1.1910274,27.832615,1.5417149,13.614988,0.21483885
303,04000US37,North Carolina,2014,17.217514,0.20324755,27.904213,1.6115416,,,11.76108,1.0847609,26.519915,0.47976425,33.588264,1.0908499,15.594174,0.24825725,,,11.640557,0.20248732,27.208635,0.67294693,33.753689,1.7334385,30.452696,1.1360078,25.805178,1.191994,13.299168,0.22519913
304,04000US37,North Carolina,2015,16.423115,0.19753078,25.740364,1.5119461,,,12.60448,1.1227456,25.257614,0.54640675,30.803955,0.83652407,14.974224,0.23325163,,,11.312872,0.19523779,25.443363,0.64541698,33.92775,1.5152042,28.889799,1.0350572,22.459169,1.2391374,12.721081,0.20313148
305,04000US37,North Carolina,2016,15.394243,0.19794983,25.546911,1.9622703,,,11.919551,1.1644207,23.47385,0.49187654,27.310276,1.0373769,14.181484,0.24234748,,,10.826456,0.2029258,23.392408,0.6498878,29.975229,2.114064,25.776041,1.3363665,20.906357,1.5065025,12.023361,0.19622999
306,04000US37,North Carolina,2017,14.700098,0.2138764,25.41214,2.1239238,,,12.194169,1.1858391,21.978876,0.53589505,27.119467,0.89748448,13.409077,0.25393298,,,10.186103,0.21750431,22.446421,0.69017971,27.554174,1.8043799,24.581474,1.2084945,21.069952,1.5277424,11.557994,0.23757948
307,04000US38,North Dakota,2009,11.652635,0.46958441,34.084476,3.6982894,,,,,,,,,,,,,9.6911497,0.45511034,27.720118,5.6985521,,,,,,,9.7526579,0.4402568
308,04000US38,North Dakota,2010,13.032399,0.52888936,43.108677,3.8642015,,,,,,,25.0952,4.5089903,12.784258,0.54833353,,,10.497138,0.47120276,33.71431,6.1760545,,,,,,,10.717363,0.48633069
309,04000US38,North Dakota,2011,12.246073,0.51234281,46.130863,3.5285022,,,,,,,25.583559,4.6373744,11.957952,0.53320056,,,9.3216791,0.44135535,35.060368,5.6673546,,,,,,,9.5853739,0.4508765
310,04000US38,North Dakota,2012,11.217718,0.38457143,36.317219,2.4061193,,,,,,,20.123056,4.0927086,11.009202,0.4052076,,,8.8087587,0.38926366,29.419222,4.4068203,,,,,,,8.9650831,0.38953066
311,04000US38,North Dakota,2013,11.801507,0.44546187,36.682476,2.4807491,,,,,,,,,,,,,8.7337303,0.4217186,33.197418,4.6045499,,,,,25.61272,3.9713292,9.0849972,0.45792487
312,04000US38,North Dakota,2014,11.545047,0.54190189,41.753548,3.677743,,,,,,,,,,,,,8.5698471,0.46581733,31.375799,5.176033,,,,,,,8.7371111,0.46616817
313,04000US38,North Dakota,2015,10.96186,0.44288993,36.448753,3.4396508,,,,,,,14.957923,2.415364,10.82209,0.46619201,,,8.9282341,0.44769961,23.631996,4.2437434,,,,,18.60955,3.818881,8.9757738,0.42594662
314,04000US38,North Dakota,2016,10.722656,0.51357776,35.030823,3.0735695,,,,,,,20.406931,4.8510551,10.38265,0.55904716,,,7.7489061,0.44327933,27.935064,4.3192477,,,,,,,8.0190201,0.47896445
315,04000US38,North Dakota,2017,10.321312,0.45037997,33.816376,3.0333214,,,,,,,15.341989,2.569205,10.141161,0.47559598,,,7.85356,0.42569298,23.77116,3.7087462,,,,,,,7.9700394,0.4143022
316,04000US39,Ohio,2009,15.233414,0.18074928,30.287691,4.5750151,,,11.37265,1.2130939,33.172153,0.63235199,30.290287,1.1619633,14.801235,0.18893622,,,12.002971,0.1926199,30.28821,1.3598118,32.420261,3.0316,29.86311,1.4897157,28.897652,1.6937269,12.386294,0.19546202
317,04000US39,Ohio,2010,15.848881,0.17454801,28.299412,4.141552,,,13.982709,1.1228442,32.912704,0.71598321,31.442854,1.358402,15.357542,0.1851099,,,12.537011,0.19198957,30.266602,1.2515938,33.998268,2.587883,30.246655,1.3909798,28.789373,1.6371837,12.901875,0.19595167
318,04000US39,Ohio,2011,16.430374,0.1897229,30.490086,3.3937731,,,11.582977,1.1565588,34.878052,0.64254278,30.014919,1.3563818,15.992,0.2007181,,,12.866772,0.19287221,31.819851,1.3072088,27.989916,3.0236878,33.410313,1.5167434,35.409241,1.7538683,13.229702,0.19272608
319,04000US39,Ohio,2012,16.251446,0.15692511,24.388575,3.4446831,,,14.670309,1.3745458,35.640404,0.60087603,29.624504,1.1494064,15.804036,0.16670769,,,12.572651,0.15060216,31.840637,1.0386221,28.34709,2.327503,30.355692,1.1403731,31.051735,1.3092198,12.934424,0.15181594
320,04000US39,Ohio,2013,15.974588,0.19269298,26.166704,2.9371154,,,11.397134,0.74586296,33.571377,0.79084522,27.362814,1.2848251,15.586993,0.2040291,,,12.680988,0.17927977,29.646772,1.2393659,26.355743,2.4864967,27.526676,1.3237644,27.900877,1.5566944,13.051078,0.17806967
321,04000US39,Ohio,2014,15.836432,0.15887333,31.059711,4.5576119,,,13.510673,1.0314186,34.685444,0.69728059,28.01873,1.2270105,15.403562,0.17023027,,,12.176965,0.15131865,30.703684,1.0113894,27.144215,2.0252938,29.940992,1.0086998,30.92922,1.1684608,12.499424,0.15924948
322,04000US39,Ohio,2015,14.823945,0.18607247,28.604551,3.423945,,,14.484898,1.2010239,32.480556,0.71848422,26.373816,1.4258929,14.401417,0.19983487,,,11.246073,0.16166632,29.083351,1.128167,29.243937,2.3662188,28.454029,1.1371665,28.199095,1.2961572,11.620612,0.16589507
323,04000US39,Ohio,2016,14.577155,0.1760301,26.512394,3.190814,,,15.11672,1.2383765,30.983671,0.6594677,24.91679,1.2134715,14.189684,0.18822227,,,11.215024,0.15813681,27.676729,1.0580313,26.690716,2.4839218,27.11862,1.2327435,27.264324,1.4205437,11.513831,0.16155717
324,04000US39,Ohio,2017,13.970208,0.16629897,26.678413,3.8921204,,,14.305634,1.2941025,28.76799,0.5832355,26.759485,1.2206439,13.473749,0.17916493,,,10.703923,0.15730649,26.393839,0.99707192,26.023003,2.7447438,26.458216,1.0475045,26.601616,1.0599519,11.137577,0.15528366
325,04000US40,Oklahoma,2009,16.20994,0.30909809,21.745432,1.343788,,,16.071306,2.9391906,30.057791,1.7743168,28.822371,1.4356236,15.091634,0.35989323,,,12.429961,0.28801352,25.484484,1.2784766,27.6936,2.6907554,24.159624,1.192143,22.944962,1.2852248,13.463499,0.32360283
326,04000US40,Oklahoma,2010,16.908022,0.26247826,24.752386,1.244186,,,15.487046,2.091434,30.085098,1.5305437,29.808458,1.448485,15.651463,0.32084271,,,12.846994,0.24773031,25.870657,1.0025975,30.031067,2.9890125,23.787836,1.2756929,21.727747,1.3719026,13.944022,0.28464749
327,04000US40,Oklahoma,2011,17.214218,0.2994605,21.911249,1.0300101,,,12.3463,1.7502894,33.698711,1.4570701,28.863651,1.4405912,16.032257,0.36082709,,,13.04355,0.28694984,26.253038,1.1335225,27.438549,2.8756769,24.426392,1.2279288,23.509377,1.3359721,14.24466,0.29856819
328,04000US40,Oklahoma,2012,17.229425,0.23064511,22.813583,0.79603332,,,12.708858,1.4705286,29.828266,1.2425196,28.787979,1.1393245,16.033621,0.28054908,,,13.357051,0.25268614,25.48646,0.90069079,26.503668,2.4476719,24.493624,0.94087404,23.865343,0.96331733,14.626228,0.25832132
329,04000US40,Oklahoma,2013,16.783703,0.22160675,22.880936,1.0167776,,,17.375772,2.2370367,29.670891,1.2928349,24.985846,1.2353426,15.91283,0.2780652,,,13.230623,0.27016529,24.235176,0.88953692,26.350996,2.6566162,24.15814,1.089808,23.353416,1.1213595,13.927019,0.27045906
330,04000US40,Oklahoma,2014,16.593622,0.24071552,21.44763,0.84946388,,,13.917366,1.6970918,29.893108,1.0587745,27.213785,1.0990309,15.440207,0.29242933,,,12.918102,0.26266971,24.112473,0.90829271,21.7222,1.6606327,20.860886,0.91835409,20.587145,1.089021,14.270842,0.26300374
331,04000US40,Oklahoma,2015,16.09236,0.24166948,23.0795,1.0364865,,,17.188145,1.9887401,27.794376,1.3798652,24.553337,1.1231451,15.135079,0.29755363,,,12.431321,0.23486249,23.440773,0.86572945,27.291943,2.1044366,22.755613,0.87864411,21.162827,0.91583061,13.247387,0.25293854
332,04000US40,Oklahoma,2016,16.285294,0.24258564,22.230844,0.8591283,,,14.710644,1.7836435,29.047287,1.6791188,26.025036,1.2255704,15.167123,0.30490345,,,12.323664,0.22966573,24.081842,0.84952533,28.001543,2.5393407,23.649181,1.0470124,22.119606,1.0811077,13.374433,0.25338829
333,04000US40,Oklahoma,2017,15.828718,0.26004171,21.165657,0.73583072,,,14.524333,2.3134954,28.457975,1.7610712,22.744848,1.0410885,15.010804,0.3158246,,,12.624033,0.22677511,22.01227,0.87799162,21.859701,1.7685102,20.25458,0.82773286,19.685444,0.92515349,13.439377,0.22834581
334,04000US41,Oregon,2009,14.261374,0.29036653,25.789875,3.4053028,,,14.9268,1.3990326,24.188461,2.9920762,24.390331,1.604358,12.986159,0.38438445,,,12.371222,0.26024437,21.617451,1.7436329,27.019394,2.9630613,22.509089,1.7504023,17.407976,1.4381579,13.132288,0.28571668
335,04000US41,Oregon,2010,15.836984,0.27890882,23.149858,3.1022222,,,14.262803,1.426618,38.978168,3.4066837,28.847452,1.2202929,14.111547,0.35507768,,,13.121603,0.30165234,25.755924,1.70072,31.622181,2.2574005,27.054188,1.4737641,21.6161,1.6766213,14.195638,0.30869669
336,04000US41,Oregon,2011,17.455082,0.32874128,29.821114,3.1148565,,,19.234095,1.5898837,29.694658,2.8303196,29.764711,1.6074868,15.769151,0.43390602,,,14.782807,0.31418437,26.942106,1.8637016,37.850235,3.5383303,30.532515,2.1539721,21.170879,1.6276872,15.644951,0.32756281
337,04000US41,Oregon,2012,17.205711,0.35290346,33.61869,3.7021742,,,12.44584,1.1550161,40.796982,3.4428942,30.154985,1.2497116,15.412344,0.43754479,,,14.533122,0.3413513,26.529255,1.9804815,34.217472,2.849807,27.474884,1.6046835,21.437084,1.5348339,15.706928,0.35156924
338,04000US41,Oregon,2013,16.666481,0.31100178,31.204247,3.3978543,,,17.585802,1.7155362,30.62883,3.8766849,27.52117,1.1563233,15.141834,0.3901554,,,14.284245,0.32534921,24.892683,1.7826194,29.370407,2.692404,24.531244,1.5053424,21.189497,1.673358,15.456925,0.33336723
339,04000US41,Oregon,2014,16.552052,0.33169806,28.095856,2.9561346,,,16.325001,1.5351741,38.306583,3.3068404,26.418526,1.1434325,15.145409,0.41263369,,,13.874706,0.29774347,25.54734,1.7573873,29.477453,2.7542899,26.000277,1.5495799,23.207108,1.6126481,14.99963,0.32526767
340,04000US41,Oregon,2015,15.359746,0.3457917,27.968576,3.4234681,,,13.600153,1.2104906,30.668985,3.3924057,26.420456,1.405972,13.756492,0.44535258,,,12.910017,0.28283212,23.421844,1.750948,19.022331,2.6870213,19.538477,1.4036846,19.841099,1.575273,14.531304,0.33100471
341,04000US41,Oregon,2016,13.348521,0.27346176,22.067039,2.4574134,,,14.329322,1.2951319,26.964859,2.6838319,22.623262,1.183441,11.999807,0.35745916,,,11.084402,0.2538121,20.676361,1.4196619,15.976885,1.9626349,18.27125,1.2521206,19.61846,1.6274654,12.3887,0.2584216
342,04000US41,Oregon,2017,13.236028,0.28585184,21.846169,2.6895442,,,14.022882,1.3166599,25.783226,3.3052688,19.357849,1.2015272,12.316873,0.37504303,,,11.548285,0.28004736,18.509483,1.4677335,16.877491,2.1412365,17.00078,1.1234933,17.07869,1.2391262,12.443588,0.28666767
343,04000US42,Pennsylvania,2009,12.466878,0.12963384,,,,,13.754561,1.1640377,28.418505,0.84220517,29.319477,1.0447395,11.562304,0.14771813,,,9.2593832,0.11493891,26.220093,0.84227908,35.390903,2.2953014,30.825493,1.4368148,25.377157,1.5030016,9.726141,0.11915366
344,04000US42,Pennsylvania,2010,13.40101,0.14451447,,,,,14.744287,0.86419165,28.355963,0.71394235,33.542614,1.0074093,12.199206,0.16461705,,,9.8675175,0.13878311,27.320103,0.8975352,39.020584,1.9022484,33.656803,1.1983988,28.480732,1.4555814,10.555116,0.15402114
345,04000US42,Pennsylvania,2011,13.756636,0.17817503,30.250919,4.7480779,,,16.651075,1.1768094,30.409485,0.90121216,33.320263,1.1007756,12.544753,0.20116912,,,9.8869085,0.15013796,28.722118,1.0427469,37.042587,2.2600119,31.853643,1.4342742,26.388008,1.717557,10.663033,0.15707429
346,04000US42,Pennsylvania,2012,13.706519,0.15148428,31.84866,4.8837752,,,16.506968,0.83562517,29.450384,0.72719646,33.447968,0.86939025,12.425409,0.17092922,,,9.8828106,0.13926639,28.091202,0.89062655,38.387348,2.0348961,33.005489,1.2487142,27.880951,1.4523263,10.605837,0.14616002
347,04000US42,Pennsylvania,2013,13.683883,0.19302788,24.567617,5.4626851,,,18.368586,1.2091755,27.950701,0.84561336,33.243977,0.96426141,12.371634,0.21593824,,,9.914567,0.1717591,27.536005,1.1004535,38.345131,1.9661635,32.444809,1.2968895,26.4279,1.5777769,10.67954,0.17804871
348,04000US42,Pennsylvania,2014,13.597657,0.1551415,30.756054,4.6469541,,,14.675411,0.7605024,29.542044,0.6417774,31.806597,0.93678498,12.331946,0.17831536,,,9.7371731,0.13664192,27.364944,0.85895181,36.313286,1.8818495,30.385235,1.1887339,25.423962,1.4405687,10.567377,0.13785014
349,04000US42,Pennsylvania,2015,13.160281,0.15629128,30.144661,5.6912651,,,15.797082,0.92043334,28.484583,0.66639358,30.307117,0.97955418,11.923959,0.18188015,,,9.3620415,0.15004162,26.341194,0.87053722,31.035206,1.9498107,26.734993,1.1026003,23.247526,1.1807152,10.273123,0.16163318
350,04000US42,Pennsylvania,2016,12.872025,0.15119173,32.516186,5.3752241,,,14.008267,0.72867936,26.421612,0.66874939,29.997667,0.92142308,11.582412,0.17681129,,,9.2049408,0.140662,25.338188,0.81849003,33.255451,2.2509017,28.771925,1.2272087,25.126743,1.2439312,10.10636,0.14981799
351,04000US42,Pennsylvania,2017,12.491579,0.15467989,24.598019,3.7127278,,,13.346869,0.8419987,24.753588,0.76003617,28.702503,0.94358325,11.212194,0.18281944,,,9.0551281,0.13727523,23.783237,0.80122846,28.383154,2.1390007,24.952423,1.1892334,22.274118,1.2859713,10.095714,0.14908549
352,04000US44,Rhode Island,2009,11.458282,0.4941994,,,,,,,24.198315,3.4057331,28.474268,2.6726015,9.1249552,0.67110556,,,7.8754296,0.43484563,24.050137,2.698329,30.324787,3.5835867,,,,,8.7999573,0.4524236
353,04000US44,Rhode Island,2010,14.047421,0.54155427,,,,,13.478461,3.2446816,36.479366,4.0174761,30.344191,2.6479433,11.669001,0.73124307,,,9.3812294,0.50583595,29.173548,2.8151462,34.53727,3.6832817,32.675083,2.9021583,28.114956,4.1552944,10.262738,0.50933689
354,04000US44,Rhode Island,2011,14.735415,0.53614563,,,,,27.169174,4.9349198,29.182144,4.0484071,34.493923,2.1457791,11.792124,0.69421399,,,9.792695,0.60601896,30.437517,2.947319,34.377682,3.1529968,31.04398,2.599987,23.431908,4.467495,11.340208,0.59815186
355,04000US44,Rhode Island,2012,13.747057,0.51126146,,,,,13.954659,2.3294144,26.074909,2.4439926,33.002975,2.4353795,10.759577,0.70122957,,,9.3969231,0.46829987,27.029705,2.5139024,28.65682,3.8641789,26.855574,2.9610908,23.193832,4.2331209,11.363916,0.53156412
356,04000US44,Rhode Island,2013,14.289883,0.5519951,,,,,,,30.013517,3.8937356,37.611233,2.5900073,10.560964,0.762887,,,8.7480354,0.45783594,30.521816,2.5367312,34.377659,3.5444431,,,,,10.937849,0.53967571
357,04000US44,Rhode Island,2014,14.335182,0.54655588,,,,,12.959972,3.3274505,20.594313,2.4672985,30.994019,2.3169234,11.569388,0.74453151,,,10.272164,0.52298164,25.990128,2.5902231,27.55455,3.3803172,27.959627,2.7060843,28.852732,4.4211588,12.266993,0.55673462
358,04000US44,Rhode Island,2015,13.876713,0.57836598,,,,,17.419279,3.9762125,24.381292,3.458425,29.508703,2.1908321,11.203465,0.77408713,,,9.4031906,0.56526953,26.162008,2.6634014,31.44223,4.5701957,28.992376,3.3016987,24.523121,4.1257472,10.91883,0.60435492
359,04000US44,Rhode Island,2016,12.789943,0.54707664,,,,,13.169442,2.9417708,22.381086,2.9878509,21.941353,1.9484582,11.164126,0.73145354,,,9.6442881,0.55234009,21.188749,2.4886398,26.616823,3.4754641,25.429567,2.6454794,23.133516,3.8723953,10.633038,0.54941905
360,04000US44,Rhode Island,2017,11.621059,0.5900476,,,,,,,24.274803,3.9449527,23.402521,2.2975526,9.4544239,0.81657284,,,8.0090685,0.51029468,20.977549,2.4953167,17.600088,3.142802,19.808008,2.9673359,22.931238,5.6387568,9.7401724,0.58121884
361,04000US45,South Carolina,2009,17.065044,0.29729557,,,,,7.9919443,1.7318944,28.581179,0.78204918,33.916397,2.0998175,16.282637,0.32613871,,,10.917038,0.30804169,28.550732,1.0272852,38.80529,3.9196491,34.380531,2.3253727,30.137604,2.4384444,11.778293,0.31331831
362,04000US45,South Carolina,2010,18.152636,0.30373737,,,,,8.4934235,1.9783891,30.074797,0.79891682,33.809551,1.6234384,17.341034,0.33050546,,,11.8658,0.29570413,29.53755,1.006361,34.324951,3.557049,29.403744,2.1866245,25.279097,2.637325,12.784479,0.29617766
363,04000US45,South Carolina,2011,18.882366,0.29472628,,,,,11.709202,2.4022608,31.082636,0.78376347,31.942204,1.9278989,18.175037,0.32785389,,,12.624385,0.3446511,30.123938,1.0297854,33.959846,4.0248308,29.10767,2.4378545,24.633657,2.757462,13.440884,0.35196036
364,04000US45,South Carolina,2012,18.270164,0.29961172,23.789145,3.5308826,,,13.488809,1.9827321,28.979578,0.6376372,29.706013,1.6186973,17.638912,0.3286697,,,12.697965,0.33744365,28.301584,1.0352604,31.892857,2.9785469,26.804213,1.9269745,22.491533,2.4486647,13.526581,0.34798259
365,04000US45,South Carolina,2013,18.575495,0.28426525,16.397966,3.6626525,,,18.689831,3.0972784,29.908825,0.65845078,29.840132,2.0482459,17.95108,0.32083532,,,12.599543,0.35054499,29.276737,1.0108645,30.337694,4.3026948,28.248442,2.3646734,26.529207,2.4365253,13.483513,0.35955155
366,04000US45,South Carolina,2014,17.986656,0.29915735,30.758806,4.1469264,,,12.059417,1.7458799,28.796339,0.69935471,32.539482,1.9260195,17.178116,0.33346719,,,11.919412,0.32126752,28.812366,1.0103269,38.764496,4.2538209,34.760944,2.5941019,31.999508,3.2079101,12.858001,0.35559407
367,04000US45,South Carolina,2015,16.646128,0.28977963,,,,,16.71566,2.5045967,26.429903,0.72565758,29.540279,1.6886406,15.924939,0.3203761,,,11.280495,0.28436434,26.209141,0.95137048,36.070869,4.2053113,29.596329,2.1962037,25.159571,2.2442429,12.023843,0.27698508
368,04000US45,South Carolina,2016,15.267552,0.29342818,,,,,10.723023,1.9729419,24.824196,0.76479822,25.764729,1.7710258,14.65851,0.32717514,,,10.117916,0.25123221,24.424612,0.92893296,30.386908,4.0220795,29.218033,2.3089421,28.357035,2.6871119,10.833433,0.26801813
369,04000US45,South Carolina,2017,15.399347,0.24769799,,,,,12.705219,2.2622454,24.345909,0.65605956,26.476742,1.6996484,14.741031,0.28126723,,,10.477287,0.26441488,24.141958,0.83203942,28.661051,3.1990805,25.950653,1.969045,23.818951,2.4490297,11.191506,0.28296578
370,04000US46,South Dakota,2009,14.220192,0.63503456,53.232159,3.0862498,,,,,,,22.107235,5.1026912,14.021553,0.66383535,,,10.101941,0.58138216,38.230827,5.4785275,,,,,,,10.359344,0.60686785
371,04000US46,South Dakota,2010,14.432409,0.58594543,48.515675,3.4965549,,,,,,,,,,,,,10.332037,0.52478069,37.65258,4.8924675,,,,,35.691814,5.11801,10.347574,0.51709265
372,04000US46,South Dakota,2011,13.924379,0.50516969,48.37273,2.9504995,,,,,,,23.972731,4.2091675,13.644205,0.53266883,,,9.7580986,0.44905725,37.154816,4.1403384,,,,,15.487309,2.6714754,9.9226999,0.46457863
373,04000US46,South Dakota,2012,13.408512,0.40465012,47.597012,2.0967326,,,,,,,27.242228,3.7280743,12.991282,0.43216655,,,8.9127884,0.3491461,37.149864,3.1280313,,,,,23.961071,4.2394881,9.2543592,0.36917388
374,04000US46,South Dakota,2013,14.165284,0.4768717,47.639702,2.6352563,,,,,,,25.416908,2.6024144,13.796812,0.50001884,,,9.8014154,0.44135246,36.590343,3.6894076,,,,,35.679256,5.289248,10.060247,0.45179296
375,04000US46,South Dakota,2014,14.17356,0.4555077,52.036633,2.957092,,,,,,,26.764511,4.2980103,13.745289,0.49364039,,,9.545167,0.38346621,37.72126,3.3823118,,,,,25.78125,3.9136608,9.7686644,0.38827127
376,04000US46,South Dakota,2015,13.749391,0.54700345,45.433865,2.5179901,,,,,,,21.68347,3.8664942,13.46543,0.58335865,,,9.4714975,0.5256322,34.771637,4.1288404,,,,,13.34887,2.9577103,9.6308289,0.53253543
377,04000US46,South Dakota,2016,13.252485,0.48678559,49.320786,2.4239206,,,,,,,25.153614,4.0572724,12.796111,0.52939558,,,8.4327555,0.38030136,36.352314,3.3499346,,,,,28.048721,4.378778,8.8233309,0.41752946
378,04000US46,South Dakota,2017,13.003596,0.46507359,50.975632,2.8737464,,,,,,,14.844836,3.3001826,12.936531,0.4968062,,,8.6391411,0.39903349,33.796391,3.2667351,,,,,,,8.8467579,0.40758035
379,04000US47,Tennessee,2009,17.132013,0.2348433,,,,,12.399599,2.3174403,29.528728,0.77420181,32.406101,2.016592,16.479319,0.25968978,,,13.669518,0.23834114,28.522932,1.2749423,36.808769,4.2807961,29.663757,2.2041543,24.562376,2.0211301,14.229764,0.23060593
380,04000US47,Tennessee,2010,17.682726,0.28533226,,,,,12.959123,2.0395319,28.640451,0.74895197,33.823357,1.6650518,16.913864,0.30942157,,,14.205127,0.27812684,28.592005,1.4663682,37.641308,3.817127,32.864063,2.3306956,28.930136,2.7920477,14.809778,0.29289442
381,04000US47,Tennessee,2011,18.287376,0.28635871,,,,,12.938304,2.1314447,31.054726,0.95710087,33.463314,1.8750476,17.547707,0.31402257,,,14.454884,0.29734331,30.187841,1.4934727,35.685696,3.2280259,32.197811,1.9894388,29.111416,2.3993285,15.058951,0.30599809
382,04000US47,Tennessee,2012,17.937279,0.26182136,,,,,16.773096,2.0341563,29.193264,0.80562168,35.168022,1.6672406,17.073038,0.28753367,,,14.13623,0.23966838,29.520317,1.2861071,37.391895,3.3638377,33.071629,1.845878,29.643852,1.811319,14.923233,0.26238859
